日期,时段,年,月,日,星期,是否周末,季度,小时,是否高峰时段,是否夜间,系统负荷-日前,非市场化机组出力-日前,平均出清价格-日前（元/MWh）,平均出清价格-实时（元/MWh）,datetime,新能源出力-日前
2024-07-30,05:00-06:00,2024,7,30,2,0,3,5,0,1,35000,33344.239,85.972137,206.13652,2024-07-30 05:00:00,4056.435
2024-07-30,06:00-07:00,2024,7,30,2,0,3,6,0,1,36326,31578.884,24.729149,28.012053,2024-07-30 06:00:00,6272.207
2024-07-30,07:00-08:00,2024,7,30,2,0,3,7,0,0,38760,32276.249,31.794586,34.622314,2024-07-30 07:00:00,10179.931
2024-07-30,08:00-09:00,2024,7,30,2,0,3,8,1,0,42386,34923.64,88.403938,91.605766,2024-07-30 08:00:00,14454.313
2024-07-30,09:00-10:00,2024,7,30,2,0,3,9,1,0,44633,36569.077,82.043434,82.220322,2024-07-30 09:00:00,17866.416
2024-07-30,10:00-11:00,2024,7,30,2,0,3,10,1,0,46468,37550.577,183.301376,102.74041,2024-07-30 10:00:00,19981.502
2024-07-30,11:00-12:00,2024,7,30,2,0,3,11,1,0,46391,38069.535,111.831329,92.250626,2024-07-30 11:00:00,20859.892
2024-07-30,12:00-13:00,2024,7,30,2,0,3,12,1,0,47933,38479.001,309.080139,200.356842,2024-07-30 12:00:00,20751.795
2024-07-30,13:00-14:00,2024,7,30,2,0,3,13,1,0,47537,38405.022,300.391327,195.740814,2024-07-30 13:00:00,19705.491
2024-07-30,14:00-15:00,2024,7,30,2,0,3,14,1,0,47165,38905.219,94.072823,39.806465,2024-07-30 14:00:00,17528.971
2024-07-30,15:00-16:00,2024,7,30,2,0,3,15,1,0,46925,38343.212,98.396355,73.74453,2024-07-30 15:00:00,14284.24
2024-07-30,16:00-17:00,2024,7,30,2,0,3,16,1,0,46527,37791.92,325.916229,253.595779,2024-07-30 16:00:00,9921.706
2024-07-30,17:00-18:00,2024,7,30,2,0,3,17,1,0,44597,37387.373,309.937439,328.659943,2024-07-30 17:00:00,5895.537
2024-07-30,18:00-19:00,2024,7,30,2,0,3,18,1,0,43984,37559.162,326.512482,339.875916,2024-07-30 18:00:00,3611.732
2024-07-30,19:00-20:00,2024,7,30,2,0,3,19,1,0,45805,37865.068,333.845703,338.70871,2024-07-30 19:00:00,3531.398
2024-07-30,20:00-21:00,2024,7,30,2,0,3,20,1,0,47163,39525.558,332.429779,330.500763,2024-07-30 20:00:00,3722.65
2024-07-30,21:00-22:00,2024,7,30,2,0,3,21,0,0,45772,39203.638,326.140961,328.519806,2024-07-30 21:00:00,3878.434
2024-07-30,22:00-23:00,2024,7,30,2,0,3,22,0,1,43578,36999.548,326.442108,332.506378,2024-07-30 22:00:00,3956.981
2024-07-30,23:00-24:00,2024,7,30,2,0,3,23,0,1,41573,36478.098,322.990417,331.030548,2024-07-30 23:00:00,3943.21
2024-07-31,00:00-01:00,2024,7,31,3,0,3,0,0,1,38504,36530.418,328.384827,353.33194,2024-07-31 00:00:00,3694.457
2024-07-31,01:00-02:00,2024,7,31,3,0,3,1,0,1,36766,36229.971,328.108643,346.474091,2024-07-31 01:00:00,3618.97
2024-07-31,02:00-03:00,2024,7,31,3,0,3,2,0,1,35432,35249.121,328.378418,330.302338,2024-07-31 02:00:00,3533.243
2024-07-31,03:00-04:00,2024,7,31,3,0,3,3,0,1,34457,34507.957,331.882355,327.745758,2024-07-31 03:00:00,3450.658
2024-07-31,04:00-05:00,2024,7,31,3,0,3,4,0,1,34038,34174.49,329.542114,343.235107,2024-07-31 04:00:00,3379.052
2024-07-31,05:00-06:00,2024,7,31,3,0,3,5,0,1,34000,33476.422,327.125946,328.329559,2024-07-31 05:00:00,3499.498
2024-07-31,06:00-07:00,2024,7,31,3,0,3,6,0,1,34767,33278.84,330.395813,325.765717,2024-07-31 06:00:00,5530.211
2024-07-31,07:00-08:00,2024,7,31,3,0,3,7,0,0,37478,33605.679,260.760223,323.479706,2024-07-31 07:00:00,9143.086
2024-07-31,08:00-09:00,2024,7,31,3,0,3,8,1,0,41202,35018.669,221.185165,322.577026,2024-07-31 08:00:00,13126.054
2024-07-31,09:00-10:00,2024,7,31,3,0,3,9,1,0,43472,34935.067,278.133209,286.471527,2024-07-31 09:00:00,16321.133
2024-07-31,10:00-11:00,2024,7,31,3,0,3,10,1,0,45227,35198.988,291.444092,285.764069,2024-07-31 10:00:00,18147.327
2024-07-31,11:00-12:00,2024,7,31,3,0,3,11,1,0,45081,35909.679,284.286224,236.776123,2024-07-31 11:00:00,18863.282
2024-07-31,12:00-13:00,2024,7,31,3,0,3,12,1,0,46641,36763.778,311.765045,318.893372,2024-07-31 12:00:00,18532.361
2024-07-31,13:00-14:00,2024,7,31,3,0,3,13,1,0,46060,36901.611,316.906097,288.884888,2024-07-31 13:00:00,17078.148
2024-07-31,14:00-15:00,2024,7,31,3,0,3,14,1,0,45435,38321.023,313.876312,322.834473,2024-07-31 14:00:00,14463.757
2024-07-31,15:00-16:00,2024,7,31,3,0,3,15,1,0,44875,38698.351,324.754456,327.143524,2024-07-31 15:00:00,11311.379
2024-07-31,16:00-17:00,2024,7,31,3,0,3,16,1,0,44252,38330.605,346.017242,348.788025,2024-07-31 16:00:00,7502.39
2024-07-31,17:00-18:00,2024,7,31,3,0,3,17,1,0,42200,36722.533,335.213928,328.793701,2024-07-31 17:00:00,4305.271
2024-07-31,18:00-19:00,2024,7,31,3,0,3,18,1,0,41647,37294.341,335.60437,328.530731,2024-07-31 18:00:00,2690.913
2024-07-31,19:00-20:00,2024,7,31,3,0,3,19,1,0,43278,38068.378,346.257996,344.610413,2024-07-31 19:00:00,2814.213
2024-07-31,20:00-21:00,2024,7,31,3,0,3,20,1,0,43972,39493.808,346.329895,344.637634,2024-07-31 20:00:00,3038.368
2024-07-31,21:00-22:00,2024,7,31,3,0,3,21,0,0,42282,39183.498,346.214203,313.66803,2024-07-31 21:00:00,3212.636
2024-07-31,22:00-23:00,2024,7,31,3,0,3,22,0,1,39963,37268.108,328.835266,325.226532,2024-07-31 22:00:00,3408.837
2024-07-31,23:00-24:00,2024,7,31,3,0,3,23,0,1,37930,36173.536,328.378937,23.484838,2024-07-31 23:00:00,3550.87
2024-08-01,00:00-01:00,2024,8,1,4,0,3,0,0,1,38251,36044.648,346.987579,324.650909,2024-08-01 00:00:00,4160.907
2024-08-01,01:00-02:00,2024,8,1,4,0,3,1,0,1,36552,35847.721,353.915375,328.731323,2024-08-01 01:00:00,4220.793
2024-08-01,02:00-03:00,2024,8,1,4,0,3,2,0,1,35281,35501.618,327.607849,324.971954,2024-08-01 02:00:00,4239.357
2024-08-01,03:00-04:00,2024,8,1,4,0,3,3,0,1,34238,33967.826,331.188965,331.46814,2024-08-01 03:00:00,4223.211
2024-08-01,04:00-05:00,2024,8,1,4,0,3,4,0,1,33600,33496.228,330.871887,331.224915,2024-08-01 04:00:00,4150.327
2024-08-01,05:00-06:00,2024,8,1,4,0,3,5,0,1,33701,33497.843,332.653961,327.976166,2024-08-01 05:00:00,4208.656
2024-08-01,06:00-07:00,2024,8,1,4,0,3,6,0,1,34426,32709.951,331.038361,323.474152,2024-08-01 06:00:00,5844.288
2024-08-01,07:00-08:00,2024,8,1,4,0,3,7,0,0,36728,32546.359,327.924042,150.984451,2024-08-01 07:00:00,8782.943
2024-08-01,08:00-09:00,2024,8,1,4,0,3,8,1,0,40406,33911.375,287.524078,271.515198,2024-08-01 08:00:00,11948.824
2024-08-01,09:00-10:00,2024,8,1,4,0,3,9,1,0,42446,33198.147,316.313782,315.438293,2024-08-01 09:00:00,14567.53
2024-08-01,10:00-11:00,2024,8,1,4,0,3,10,1,0,44313,33611.489,326.164764,312.416626,2024-08-01 10:00:00,16431.923
2024-08-01,11:00-12:00,2024,8,1,4,0,3,11,1,0,44181,34218.228,314.406372,253.009903,2024-08-01 11:00:00,17297.622
2024-08-01,12:00-13:00,2024,8,1,4,0,3,12,1,0,46242,35314.438,317.992584,185.764526,2024-08-01 12:00:00,17211.439
2024-08-01,13:00-14:00,2024,8,1,4,0,3,13,1,0,45588,35243.93,316.809662,313.773132,2024-08-01 13:00:00,16285.731
2024-08-01,14:00-15:00,2024,8,1,4,0,3,14,1,0,45048,37264.34,315.950104,196.369217,2024-08-01 14:00:00,14359.3
2024-08-01,15:00-16:00,2024,8,1,4,0,3,15,1,0,44634,37642.559,316.81839,310.550079,2024-08-01 15:00:00,11748.315
2024-08-01,16:00-17:00,2024,8,1,4,0,3,16,1,0,44083,37392.667,320.630981,302.289917,2024-08-01 16:00:00,8473.998
2024-08-01,17:00-18:00,2024,8,1,4,0,3,17,1,0,42384,37008.366,326.140839,323.941742,2024-08-01 17:00:00,5358.407
2024-08-01,18:00-19:00,2024,8,1,4,0,3,18,1,0,42017,37246.985,328.587219,329.386505,2024-08-01 18:00:00,3658.18
2024-08-01,19:00-20:00,2024,8,1,4,0,3,19,1,0,44818,37942.502,335.190155,336.532806,2024-08-01 19:00:00,3816.731
2024-08-01,20:00-21:00,2024,8,1,4,0,3,20,1,0,45966,39295.278,347.437164,342.230377,2024-08-01 20:00:00,4108.05
2024-08-01,21:00-22:00,2024,8,1,4,0,3,21,0,0,44313,38703.555,344.296478,323.796478,2024-08-01 21:00:00,4273.275
2024-08-01,22:00-23:00,2024,8,1,4,0,3,22,0,1,41512,37311.288,343.209991,319.084381,2024-08-01 22:00:00,4350.641
2024-08-01,23:00-24:00,2024,8,1,4,0,3,23,0,1,38986,36027.585,322.910217,323.633759,2024-08-01 23:00:00,4348.964
2024-08-02,00:00-01:00,2024,8,2,5,0,3,0,0,1,39184,36120.568,325.56958,344.623779,2024-08-02 00:00:00,4630.206
2024-08-02,01:00-02:00,2024,8,2,5,0,3,1,0,1,37403,35417.838,325.000763,343.352814,2024-08-02 01:00:00,4598.735
2024-08-02,02:00-03:00,2024,8,2,5,0,3,2,0,1,36013,35218.258,325.333832,343.882446,2024-08-02 02:00:00,4561.254
2024-08-02,03:00-04:00,2024,8,2,5,0,3,3,0,1,35014,34029.78,325.273743,343.295441,2024-08-02 03:00:00,4529.798
2024-08-02,04:00-05:00,2024,8,2,5,0,3,4,0,1,34493,33620.318,324.99411,343.394012,2024-08-02 04:00:00,4480.083
2024-08-02,05:00-06:00,2024,8,2,5,0,3,5,0,1,34300,33595.278,324.311188,343.26474,2024-08-02 05:00:00,4554.048
2024-08-02,06:00-07:00,2024,8,2,5,0,3,6,0,1,35092,32672.525,324.079803,323.410797,2024-08-02 06:00:00,6569.054
2024-08-02,07:00-08:00,2024,8,2,5,0,3,7,0,0,37315,32664.448,65.910011,313.927094,2024-08-02 07:00:00,10339.095
2024-08-02,08:00-09:00,2024,8,2,5,0,3,8,1,0,41115,33542.638,246.221939,314.864471,2024-08-02 08:00:00,14598.632
2024-08-02,09:00-10:00,2024,8,2,5,0,3,9,1,0,43682,33060.948,264.479065,335.092102,2024-08-02 09:00:00,17946.263
2024-08-02,10:00-11:00,2024,8,2,5,0,3,10,1,0,45538,34084.718,308.685394,316.651184,2024-08-02 10:00:00,20032.913
2024-08-02,11:00-12:00,2024,8,2,5,0,3,11,1,0,46001,35034.248,311.769836,316.90979,2024-08-02 11:00:00,20879.025
2024-08-02,12:00-13:00,2024,8,2,5,0,3,12,1,0,47847,35236.018,312.548248,322.584167,2024-08-02 12:00:00,20735.525
2024-08-02,13:00-14:00,2024,8,2,5,0,3,13,1,0,47357,36176.288,312.18042,327.898224,2024-08-02 13:00:00,19760.441
2024-08-02,14:00-15:00,2024,8,2,5,0,3,14,1,0,46713,37400.718,311.858948,324.452332,2024-08-02 14:00:00,17685.311
2024-08-02,15:00-16:00,2024,8,2,5,0,3,15,1,0,46391,37617.21,318.179626,328.869781,2024-08-02 15:00:00,14434.438
2024-08-02,16:00-17:00,2024,8,2,5,0,3,16,1,0,45801,37259.408,330.475189,340.208313,2024-08-02 16:00:00,10155.359
2024-08-02,17:00-18:00,2024,8,2,5,0,3,17,1,0,43787,37337.178,333.405487,350.338898,2024-08-02 17:00:00,6119.72
2024-08-02,18:00-19:00,2024,8,2,5,0,3,18,1,0,43454,37262.378,335.563751,362.816742,2024-08-02 18:00:00,3960.369
2024-08-02,19:00-20:00,2024,8,2,5,0,3,19,1,0,46310,37643.882,343.785614,360.780731,2024-08-02 19:00:00,4145.896
2024-08-02,20:00-21:00,2024,8,2,5,0,3,20,1,0,47672,39475.878,361.333221,360.682587,2024-08-02 20:00:00,4445.416
2024-08-02,21:00-22:00,2024,8,2,5,0,3,21,0,0,46545,38688.599,341.948425,360.403656,2024-08-02 21:00:00,4682.561
2024-08-02,22:00-23:00,2024,8,2,5,0,3,22,0,1,43747,37747.586,340.549011,340.161682,2024-08-02 22:00:00,4847.641
2024-08-02,23:00-24:00,2024,8,2,5,0,3,23,0,1,40761,36305.778,333.297211,361.005615,2024-08-02 23:00:00,4879.466
2024-08-03,00:00-01:00,2024,8,3,6,1,3,0,0,1,40523,36304.648,342.476837,341.225677,2024-08-03 00:00:00,4957.842
2024-08-03,01:00-02:00,2024,8,3,6,1,3,1,0,1,38781,35578.741,341.417389,339.601715,2024-08-03 01:00:00,4982.096
2024-08-03,02:00-03:00,2024,8,3,6,1,3,2,0,1,37725,35366.518,346.955597,339.62851,2024-08-03 02:00:00,4999.252
2024-08-03,03:00-04:00,2024,8,3,6,1,3,3,0,1,36616,34147.178,336.724945,339.727875,2024-08-03 03:00:00,4986.962
2024-08-03,04:00-05:00,2024,8,3,6,1,3,4,0,1,35877,33698.068,336.906342,339.289246,2024-08-03 04:00:00,4938.521
2024-08-03,05:00-06:00,2024,8,3,6,1,3,5,0,1,35297,33752.998,335.220337,320.05481,2024-08-03 05:00:00,5031.704
2024-08-03,06:00-07:00,2024,8,3,6,1,3,6,0,1,35824,32929.848,318.057831,318.588715,2024-08-03 06:00:00,7291.259
2024-08-03,07:00-08:00,2024,8,3,6,1,3,7,0,0,37936,33241.548,49.806461,47.650352,2024-08-03 07:00:00,11537.966
2024-08-03,08:00-09:00,2024,8,3,6,1,3,8,1,0,41587,34316.428,221.782608,4.892594,2024-08-03 08:00:00,16110.947
2024-08-03,09:00-10:00,2024,8,3,6,1,3,9,1,0,44166,34344.198,184.525162,84.432335,2024-08-03 09:00:00,19576.098
2024-08-03,10:00-11:00,2024,8,3,6,1,3,10,1,0,46225,34728.408,249.606293,97.927757,2024-08-03 10:00:00,21637.355
2024-08-03,11:00-12:00,2024,8,3,6,1,3,11,1,0,46884,35705.878,246.168076,80.691811,2024-08-03 11:00:00,22501.718
2024-08-03,12:00-13:00,2024,8,3,6,1,3,12,1,0,48734,35875.118,310.3815,196.287918,2024-08-03 12:00:00,22458.881
2024-08-03,13:00-14:00,2024,8,3,6,1,3,13,1,0,48126,36489.708,309.758057,199.163483,2024-08-03 13:00:00,21617.425
2024-08-03,14:00-15:00,2024,8,3,6,1,3,14,1,0,47492,37525.018,314.548492,318.723877,2024-08-03 14:00:00,19487.581
2024-08-03,15:00-16:00,2024,8,3,6,1,3,15,1,0,47070,37812.668,331.872803,325.32196,2024-08-03 15:00:00,15944.644
2024-08-03,16:00-17:00,2024,8,3,6,1,3,16,1,0,46594,37176.748,338.374603,317.109955,2024-08-03 16:00:00,11157.61
2024-08-03,17:00-18:00,2024,8,3,6,1,3,17,1,0,44747,37093.212,344.005249,340.505371,2024-08-03 17:00:00,6627.709
2024-08-03,18:00-19:00,2024,8,3,6,1,3,18,1,0,44382,37084.878,342.747437,343.8974,2024-08-03 18:00:00,4128.776
2024-08-03,19:00-20:00,2024,8,3,6,1,3,19,1,0,47228,37567.908,347.145416,340.050873,2024-08-03 19:00:00,4149.061
2024-08-03,20:00-21:00,2024,8,3,6,1,3,20,1,0,48900,39632.022,347.426117,338.303833,2024-08-03 20:00:00,4430.549
2024-08-03,21:00-22:00,2024,8,3,6,1,3,21,0,0,47281,39386.057,341.31311,338.231384,2024-08-03 21:00:00,4715.746
2024-08-03,22:00-23:00,2024,8,3,6,1,3,22,0,1,44588,37429.698,341.276703,341.700562,2024-08-03 22:00:00,4948.068
2024-08-03,23:00-24:00,2024,8,3,6,1,3,23,0,1,41962,36480.68,337.872314,340.432617,2024-08-03 23:00:00,5060.191
2024-08-04,00:00-01:00,2024,8,4,7,1,3,0,0,1,41933,35252.268,352.545044,340.183685,2024-08-04 00:00:00,5354.291
2024-08-04,01:00-02:00,2024,8,4,7,1,3,1,0,1,39937,34066.534,359.798309,356.748718,2024-08-04 01:00:00,5321.911
2024-08-04,02:00-03:00,2024,8,4,7,1,3,2,0,1,38380,33120.191,359.467896,344.515991,2024-08-04 02:00:00,5235.502
2024-08-04,03:00-04:00,2024,8,4,7,1,3,3,0,1,37138,32863.803,336.968964,324.851318,2024-08-04 03:00:00,5091.144
2024-08-04,04:00-05:00,2024,8,4,7,1,3,4,0,1,36332,31792.013,328.020569,325.245667,2024-08-04 04:00:00,4898.299
2024-08-04,05:00-06:00,2024,8,4,7,1,3,5,0,1,35700,31320.721,321.396118,324.617798,2024-08-04 05:00:00,4871.668
2024-08-04,06:00-07:00,2024,8,4,7,1,3,6,0,1,36135,31946.598,323.48941,323.449097,2024-08-04 06:00:00,7078.097
2024-08-04,07:00-08:00,2024,8,4,7,1,3,7,0,0,38425,33103.658,47.5023,28.831541,2024-08-04 07:00:00,11312.218
2024-08-04,08:00-09:00,2024,8,4,7,1,3,8,1,0,42047,34184.928,93.393852,42.962032,2024-08-04 08:00:00,15833.917
2024-08-04,09:00-10:00,2024,8,4,7,1,3,9,1,0,44697,34228.558,109.043922,44.889347,2024-08-04 09:00:00,19270.419
2024-08-04,10:00-11:00,2024,8,4,7,1,3,10,1,0,46831,34698.048,141.578934,36.529911,2024-08-04 10:00:00,21369.257
2024-08-04,11:00-12:00,2024,8,4,7,1,3,11,1,0,47375,35673.078,146.982712,33.621082,2024-08-04 11:00:00,22205.201
2024-08-04,12:00-13:00,2024,8,4,7,1,3,12,1,0,49292,35723.198,253.299225,182.601395,2024-08-04 12:00:00,22174.656
2024-08-04,13:00-14:00,2024,8,4,7,1,3,13,1,0,48890,35869.509,271.634888,100.374184,2024-08-04 13:00:00,21387.661
2024-08-04,14:00-15:00,2024,8,4,7,1,3,14,1,0,48169,35627.436,314.569214,170.548828,2024-08-04 14:00:00,19311.14
2024-08-04,15:00-16:00,2024,8,4,7,1,3,15,1,0,47860,35784.301,328.759613,134.679718,2024-08-04 15:00:00,15759.57
2024-08-04,16:00-17:00,2024,8,4,7,1,3,16,1,0,47290,35290.558,344.293488,339.630646,2024-08-04 16:00:00,10766.195
2024-08-04,17:00-18:00,2024,8,4,7,1,3,17,1,0,45800,34937.458,357.415649,339.93515,2024-08-04 17:00:00,6105.873
2024-08-04,18:00-19:00,2024,8,4,7,1,3,18,1,0,45182,36201.996,351.933746,358.599701,2024-08-04 18:00:00,3644.973
2024-08-04,19:00-20:00,2024,8,4,7,1,3,19,1,0,47913,37790.39,352.253235,351.846191,2024-08-04 19:00:00,3636.952
2024-08-04,20:00-21:00,2024,8,4,7,1,3,20,1,0,49500,39380.776,366.196259,341.737091,2024-08-04 20:00:00,3836.897
2024-08-04,21:00-22:00,2024,8,4,7,1,3,21,0,0,47857,39056.933,356.805817,341.467133,2024-08-04 21:00:00,3907.028
2024-08-04,22:00-23:00,2024,8,4,7,1,3,22,0,1,44834,36014.294,360.951294,355.425262,2024-08-04 22:00:00,3999.996
2024-08-04,23:00-24:00,2024,8,4,7,1,3,23,0,1,42401,34857.828,345.255615,340.528015,2024-08-04 23:00:00,4125.614
2024-08-05,00:00-01:00,2024,8,5,1,0,3,0,0,1,43245,34326.449,342.182312,341.468262,2024-08-05 00:00:00,4128.566
2024-08-05,01:00-02:00,2024,8,5,1,0,3,1,0,1,41302,32951.911,352.023163,341.269226,2024-08-05 01:00:00,4118.181
2024-08-05,02:00-03:00,2024,8,5,1,0,3,2,0,1,39636,32099.969,349.260437,340.82373,2024-08-05 02:00:00,4066.117
2024-08-05,03:00-04:00,2024,8,5,1,0,3,3,0,1,37803,31626.628,354.874329,343.686951,2024-08-05 03:00:00,3917.264
2024-08-05,04:00-05:00,2024,8,5,1,0,3,4,0,1,37415,31597.793,343.579834,343.506744,2024-08-05 04:00:00,3706.147
2024-08-05,05:00-06:00,2024,8,5,1,0,3,5,0,1,36970,31606.078,343.471771,343.085052,2024-08-05 05:00:00,3635.851
2024-08-05,06:00-07:00,2024,8,5,1,0,3,6,0,1,37405,31675.678,324.268616,323.695282,2024-08-05 06:00:00,5693.99
2024-08-05,07:00-08:00,2024,8,5,1,0,3,7,0,0,40905,32818.878,323.240967,322.753693,2024-08-05 07:00:00,9722.006
2024-08-05,08:00-09:00,2024,8,5,1,0,3,8,1,0,44886,33832.948,320.469299,322.099457,2024-08-05 08:00:00,14139.688
2024-08-05,09:00-10:00,2024,8,5,1,0,3,9,1,0,47965,33879.088,327.680145,333.401489,2024-08-05 09:00:00,17597.254
2024-08-05,10:00-11:00,2024,8,5,1,0,3,10,1,0,49742,34720.28,340.339569,336.514984,2024-08-05 10:00:00,19709.639
2024-08-05,11:00-12:00,2024,8,5,1,0,3,11,1,0,50853,35545.939,335.581757,330.762299,2024-08-05 11:00:00,20558.023
2024-08-05,12:00-13:00,2024,8,5,1,0,3,12,1,0,51963,36010.237,340.901428,349.830353,2024-08-05 12:00:00,20496.726
2024-08-05,13:00-14:00,2024,8,5,1,0,3,13,1,0,51075,35275.118,334.255035,349.598114,2024-08-05 13:00:00,19575.184
2024-08-05,14:00-15:00,2024,8,5,1,0,3,14,1,0,50408,35817.238,334.867004,336.825409,2024-08-05 14:00:00,17352.195
2024-08-05,15:00-16:00,2024,8,5,1,0,3,15,1,0,50186,35544.04,344.768677,339.000122,2024-08-05 15:00:00,13754.618
2024-08-05,16:00-17:00,2024,8,5,1,0,3,16,1,0,49742,34906.028,360.482788,362.073425,2024-08-05 16:00:00,8920.993
2024-08-05,17:00-18:00,2024,8,5,1,0,3,17,1,0,48298,34468.467,363.219818,375.098969,2024-08-05 17:00:00,4425.923
2024-08-05,18:00-19:00,2024,8,5,1,0,3,18,1,0,47965,35720.862,356.487579,351.080658,2024-08-05 18:00:00,2082.389
2024-08-05,19:00-20:00,2024,8,5,1,0,3,19,1,0,49964,37262.788,351.689758,354.209442,2024-08-05 19:00:00,2038.745
2024-08-05,20:00-21:00,2024,8,5,1,0,3,20,1,0,52519,38827.218,366.518311,351.174957,2024-08-05 20:00:00,2170.128
2024-08-05,21:00-22:00,2024,8,5,1,0,3,21,0,0,51186,38542.215,359.691437,340.078461,2024-08-05 21:00:00,2330.659
2024-08-05,22:00-23:00,2024,8,5,1,0,3,22,0,1,48243,35845.838,361.130951,341.132416,2024-08-05 22:00:00,2546.784
2024-08-05,23:00-24:00,2024,8,5,1,0,3,23,0,1,45411,34585.196,341.980225,340.47540300000003,2024-08-05 23:00:00,2707.66
2024-08-06,00:00-01:00,2024,8,6,2,0,3,0,0,1,44527,34505.328,481.859558,456.199371,2024-08-06 00:00:00,2531.141
2024-08-06,01:00-02:00,2024,8,6,2,0,3,1,0,1,42465,33292.707,484.964905,455.755951,2024-08-06 01:00:00,2491.128
2024-08-06,02:00-03:00,2024,8,6,2,0,3,2,0,1,40817,32419.937,491.572968,488.142334,2024-08-06 02:00:00,2359.884
2024-08-06,03:00-04:00,2024,8,6,2,0,3,3,0,1,39602,31874.798,488.698029,486.211792,2024-08-06 03:00:00,2190.26
2024-08-06,04:00-05:00,2024,8,6,2,0,3,4,0,1,38928,31840.038,486.853485,476.234283,2024-08-06 04:00:00,2064.701
2024-08-06,05:00-06:00,2024,8,6,2,0,3,5,0,1,38253,31702.728,458.453705,455.505676,2024-08-06 05:00:00,2076.469
2024-08-06,06:00-07:00,2024,8,6,2,0,3,6,0,1,38523,31354.375,455.736176,456.920776,2024-08-06 06:00:00,4156.244
2024-08-06,07:00-08:00,2024,8,6,2,0,3,7,0,0,41559,32471.185,390.895599,388.621429,2024-08-06 07:00:00,8202.349
2024-08-06,08:00-09:00,2024,8,6,2,0,3,8,1,0,46281,33216.388,419.156189,375.472626,2024-08-06 08:00:00,12659.233
2024-08-06,09:00-10:00,2024,8,6,2,0,3,9,1,0,49066,33207.178,439.604523,354.102234,2024-08-06 09:00:00,16242.634
2024-08-06,10:00-11:00,2024,8,6,2,0,3,10,1,0,51881,33649.258,443.367462,365.864838,2024-08-06 10:00:00,18614.894
2024-08-06,11:00-12:00,2024,8,6,2,0,3,11,1,0,52985,34677.898,461.369263,369.014343,2024-08-06 11:00:00,19643.521
2024-08-06,12:00-13:00,2024,8,6,2,0,3,12,1,0,54759,34694.538,488.904083,462.491882,2024-08-06 12:00:00,19664.788
2024-08-06,13:00-14:00,2024,8,6,2,0,3,13,1,0,53655,34407.768,476.235443,458.108215,2024-08-06 13:00:00,18864.825
2024-08-06,14:00-15:00,2024,8,6,2,0,3,14,1,0,52843,34481.588,473.093872,467.044037,2024-08-06 14:00:00,16671.749
2024-08-06,15:00-16:00,2024,8,6,2,0,3,15,1,0,52008,34679.208,478.824768,470.713593,2024-08-06 15:00:00,13032.061
2024-08-06,16:00-17:00,2024,8,6,2,0,3,16,1,0,51000,34267.6,493.567474,478.76413,2024-08-06 16:00:00,8215.329
2024-08-06,17:00-18:00,2024,8,6,2,0,3,17,1,0,48778,34029.388,569.320374,523.687378,2024-08-06 17:00:00,3773.889
2024-08-06,18:00-19:00,2024,8,6,2,0,3,18,1,0,48028,35068.987,514.310425,455.429016,2024-08-06 18:00:00,1412.748
2024-08-06,19:00-20:00,2024,8,6,2,0,3,19,1,0,51941,37101.498,628.840576,487.864594,2024-08-06 19:00:00,1374.37
2024-08-06,20:00-21:00,2024,8,6,2,0,3,20,1,0,54167,38755.558,667.218201,458.779602,2024-08-06 20:00:00,1522.544
2024-08-06,21:00-22:00,2024,8,6,2,0,3,21,0,0,52481,38528.058,521.232849,369.636017,2024-08-06 21:00:00,1693.541
2024-08-06,22:00-23:00,2024,8,6,2,0,3,22,0,1,49445,35599.648,497.895142,124.394318,2024-08-06 22:00:00,1794.986
2024-08-06,23:00-24:00,2024,8,6,2,0,3,23,0,1,45802,33950.827,480.771484,324.442017,2024-08-06 23:00:00,1878.447
2024-08-07,00:00-01:00,2024,8,7,3,0,3,0,0,1,44792,33824.585,523.825867,454.821289,2024-08-07 00:00:00,2239.261
2024-08-07,01:00-02:00,2024,8,7,3,0,3,1,0,1,42575,30288.467,517.460327,457.616821,2024-08-07 01:00:00,2308.105
2024-08-07,02:00-03:00,2024,8,7,3,0,3,2,0,1,40853,26996.602,490.611328,463.15155,2024-08-07 02:00:00,2344.392
2024-08-07,03:00-04:00,2024,8,7,3,0,3,3,0,1,39490,25052.703,474.74942,446.918304,2024-08-07 03:00:00,2378.2
2024-08-07,04:00-05:00,2024,8,7,3,0,3,4,0,1,38624,25041.574,474.793457,446.588654,2024-08-07 04:00:00,2412.79
2024-08-07,05:00-06:00,2024,8,7,3,0,3,5,0,1,37812,24311.471,468.545258,446.770752,2024-08-07 05:00:00,2599.889
2024-08-07,06:00-07:00,2024,8,7,3,0,3,6,0,1,38391,24347.816,451.855835,452.799438,2024-08-07 06:00:00,4931.43
2024-08-07,07:00-08:00,2024,8,7,3,0,3,7,0,0,41286,25072.579,428.919708,377.07843,2024-08-07 07:00:00,9442.475
2024-08-07,08:00-09:00,2024,8,7,3,0,3,8,1,0,45750,26300.852,436.936127,451.319885,2024-08-07 08:00:00,14302.051
2024-08-07,09:00-10:00,2024,8,7,3,0,3,9,1,0,48592,28698.172,441.293213,313.203766,2024-08-07 09:00:00,18135.081
2024-08-07,10:00-11:00,2024,8,7,3,0,3,10,1,0,50874,28972.652,460.702667,323.264069,2024-08-07 10:00:00,20555.651
